 time       v(/in)     v(/out)   
 3.037e-03  3.076e+00  6.025e-01 
 3.038e-03  3.091e+00  5.892e-01 
 3.039e-03  3.106e+00  5.763e-01 
 3.040e-03  3.122e+00  5.638e-01 
 3.041e-03  3.137e+00  5.516e-01 
 3.042e-03  3.152e+00  5.397e-01 
 3.043e-03  3.167e+00  5.281e-01 
 3.044e-03  3.182e+00  5.168e-01 
 3.045e-03  3.197e+00  5.058e-01 
 3.046e-03  3.213e+00  4.951e-01 
 3.047e-03  3.228e+00  4.846e-01 
 3.048e-03  3.243e+00  4.744e-01 
 3.049e-03  3.258e+00  4.644e-01 
 3.050e-03  3.273e+00  4.547e-01 
 3.051e-03  3.287e+00  4.452e-01 
 3.052e-03  3.302e+00  4.359e-01 
 3.053e-03  3.317e+00  4.268e-01 
 3.054e-03  3.332e+00  4.179e-01 
 3.055e-03  3.347e+00  4.093e-01 
 3.056e-03  3.362e+00  4.008e-01 
 3.057e-03  3.376e+00  3.925e-01 
 3.058e-03  3.391e+00  3.844e-01 
 3.059e-03  3.406e+00  3.765e-01 
 3.060e-03  3.420e+00  3.687e-01 
 3.061e-03  3.435e+00  3.611e-01 
 3.062e-03  3.449e+00  3.537e-01 
 3.063e-03  3.464e+00  3.465e-01 
 3.064e-03  3.478e+00  3.394e-01 
 3.065e-03  3.493e+00  3.324e-01 
 3.066e-03  3.507e+00  3.256e-01 
 3.067e-03  3.522e+00  3.190e-01 
 3.068e-03  3.536e+00  3.125e-01 
 3.069e-03  3.550e+00  3.061e-01 
 3.070e-03  3.564e+00  2.998e-01 
 3.071e-03  3.579e+00  2.937e-01 
 3.072e-03  3.593e+00  2.877e-01 
 3.073e-03  3.607e+00  2.818e-01 
 3.074e-03  3.621e+00  2.761e-01 
 3.075e-03  3.635e+00  2.705e-01 
 3.076e-03  3.649e+00  2.650e-01 
 3.077e-03  3.663e+00  2.596e-01 
 3.078e-03  3.677e+00  2.543e-01 
 3.079e-03  3.691e+00  2.491e-01 
 3.080e-03  3.704e+00  2.440e-01 
 3.081e-03  3.718e+00  2.390e-01 
 3.082e-03  3.732e+00  2.341e-01 
 3.083e-03  3.745e+00  2.294e-01 
 3.084e-03  3.759e+00  2.247e-01 
 3.085e-03  3.773e+00  2.201e-01 
 3.086e-03  3.786e+00  2.156e-01 
 3.087e-03  3.800e+00  2.112e-01 
 3.088e-03  3.813e+00  2.069e-01 
 3.089e-03  3.826e+00  2.026e-01 
 3.090e-03  3.840e+00  1.985e-01 
 3.091e-03  3.853e+00  1.944e-01 
 3.092e-03  3.866e+00  1.904e-01 
 3.093e-03  3.879e+00  1.865e-01 
 3.094e-03  3.892e+00  1.827e-01 
 3.095e-03  3.905e+00  1.789e-01 
 3.096e-03  3.918e+00  1.752e-01 
 3.097e-03  3.931e+00  1.716e-01 
 3.098e-03  3.944e+00  1.681e-01 
 3.099e-03  3.957e+00  1.646e-01 
 3.100e-03  3.969e+00  1.612e-01 
 3.101e-03  3.982e+00  1.579e-01 
 3.102e-03  3.995e+00  1.547e-01 
 3.103e-03  4.007e+00  1.515e-01 
 3.104e-03  4.020e+00  1.483e-01 
 3.105e-03  4.032e+00  1.452e-01 
 3.106e-03  4.045e+00  1.422e-01 
 3.107e-03  4.057e+00  1.393e-01 
 3.108e-03  4.069e+00  1.364e-01 
 3.109e-03  4.081e+00  1.336e-01 
 3.110e-03  4.094e+00  1.308e-01 
 3.111e-03  4.106e+00  1.281e-01 
 3.112e-03  4.118e+00  1.254e-01 
 3.113e-03  4.130e+00  1.228e-01 
 3.114e-03  4.141e+00  1.202e-01 
 3.115e-03  4.153e+00  1.177e-01 
 3.116e-03  4.165e+00  1.152e-01 
 3.117e-03  4.177e+00  1.128e-01 
 3.118e-03  4.188e+00  1.105e-01 
 3.119e-03  4.200e+00  1.082e-01 
 3.120e-03  4.211e+00  1.059e-01 
 3.121e-03  4.223e+00  1.037e-01 
 3.122e-03  4.234e+00  1.015e-01 
 3.123e-03  4.245e+00  9.935e-02 
 3.124e-03  4.257e+00  9.726e-02 
 3.125e-03  4.268e+00  9.521e-02 
 3.126e-03  4.279e+00  9.321e-02 
 3.127e-03  4.290e+00  9.124e-02 
 3.128e-03  4.301e+00  8.932e-02 
 3.129e-03  4.312e+00  8.743e-02 
 3.130e-03  4.322e+00  8.559e-02 
 3.131e-03  4.333e+00  8.378e-02 
 3.132e-03  4.344e+00  8.201e-02 
 3.133e-03  4.354e+00  8.027e-02 
 3.134e-03  4.365e+00  7.858e-02 
 3.135e-03  4.375e+00  7.691e-02 
 3.136e-03  4.386e+00  7.528e-02 
 3.137e-03  4.396e+00  7.369e-02 
 3.138e-03  4.406e+00  7.213e-02 
 3.139e-03  4.416e+00  7.060e-02 
 3.140e-03  4.426e+00  6.911e-02 
 3.141e-03  4.436e+00  6.764e-02 
 3.142e-03  4.446e+00  6.621e-02 
 3.143e-03  4.456e+00  6.480e-02 
 3.144e-03  4.466e+00  6.343e-02 
 3.145e-03  4.475e+00  6.209e-02 
 3.146e-03  4.485e+00  6.078e-02 
 3.147e-03  4.494e+00  5.949e-02 
 3.148e-03  4.504e+00  5.823e-02 
 3.149e-03  4.513e+00  5.700e-02 
 3.150e-03  4.523e+00  5.580e-02 
 3.151e-03  4.532e+00  5.462e-02 
 3.152e-03  4.541e+00  5.347e-02 
 3.153e-03  4.550e+00  5.234e-02 
 3.154e-03  4.559e+00  5.124e-02 
 3.155e-03  4.568e+00  5.016e-02 
 3.156e-03  4.576e+00  4.910e-02 
 3.157e-03  4.585e+00  4.807e-02 
 3.158e-03  4.594e+00  4.706e-02 
 3.159e-03  4.602e+00  4.608e-02 
 3.160e-03  4.611e+00  4.512e-02 
 3.161e-03  4.619e+00  4.417e-02 
 3.162e-03  4.627e+00  4.325e-02 
 3.163e-03  4.636e+00  4.235e-02 
 3.164e-03  4.644e+00  4.148e-02 
 3.165e-03  4.652e+00  4.062e-02 
 3.166e-03  4.660e+00  3.978e-02 
 3.167e-03  4.668e+00  3.896e-02 
 3.168e-03  4.675e+00  3.816e-02 
 3.169e-03  4.683e+00  3.738e-02 
 3.170e-03  4.691e+00  3.661e-02 
 3.171e-03  4.698e+00  3.587e-02 
 3.172e-03  4.706e+00  3.514e-02 
 3.173e-03  4.713e+00  3.443e-02 
 3.174e-03  4.720e+00  3.374e-02 
 3.175e-03  4.728e+00  3.306e-02 
 3.176e-03  4.735e+00  3.240e-02 
 3.177e-03  4.742e+00  3.175e-02 
 3.178e-03  4.749e+00  3.112e-02 
 3.179e-03  4.755e+00  3.051e-02 
 3.180e-03  4.762e+00  2.991e-02 
 3.181e-03  4.769e+00  2.933e-02 
 3.182e-03  4.775e+00  2.876e-02 
 3.183e-03  4.782e+00  2.820e-02 
 3.184e-03  4.788e+00  2.766e-02 
 3.185e-03  4.794e+00  2.713e-02 
 3.186e-03  4.801e+00  2.662e-02 
 3.187e-03  4.807e+00  2.612e-02 
 3.188e-03  4.813e+00  2.563e-02 
 3.189e-03  4.819e+00  2.515e-02 
 3.190e-03  4.824e+00  2.469e-02 
 3.191e-03  4.830e+00  2.424e-02 
 3.192e-03  4.836e+00  2.380e-02 
 3.193e-03  4.841e+00  2.337e-02 
 3.194e-03  4.847e+00  2.296e-02 
 3.195e-03  4.852e+00  2.255e-02 
 3.196e-03  4.857e+00  2.216e-02 
 3.197e-03  4.863e+00  2.177e-02 
 3.198e-03  4.868e+00  2.140e-02 
 3.199e-03  4.873e+00  2.104e-02 
 3.200e-03  4.878e+00  2.069e-02 
 3.201e-03  4.882e+00  2.035e-02 
 3.202e-03  4.887e+00  2.002e-02 
 3.203e-03  4.892e+00  1.969e-02 
 3.204e-03  4.896e+00  1.938e-02 
 3.205e-03  4.901e+00  1.908e-02 
 3.206e-03  4.905e+00  1.879e-02 
 3.207e-03  4.909e+00  1.850e-02 
 3.208e-03  4.913e+00  1.822e-02 
 3.209e-03  4.917e+00  1.795e-02 
 3.210e-03  4.921e+00  1.770e-02 
 3.211e-03  4.925e+00  1.744e-02 
 3.212e-03  4.929e+00  1.720e-02 
 3.213e-03  4.933e+00  1.697e-02 
 3.214e-03  4.936e+00  1.674e-02 
 3.215e-03  4.940e+00  1.652e-02 
 3.216e-03  4.943e+00  1.631e-02 
 3.217e-03  4.946e+00  1.610e-02 
 3.218e-03  4.950e+00  1.591e-02 
 3.219e-03  4.953e+00  1.572e-02 
 3.220e-03  4.956e+00  1.554e-02 
 3.221e-03  4.959e+00  1.536e-02 
 3.222e-03  4.961e+00  1.519e-02 
 3.223e-03  4.964e+00  1.503e-02 
 3.224e-03  4.967e+00  1.488e-02 
 3.225e-03  4.969e+00  1.473e-02 
 3.226e-03  4.972e+00  1.459e-02 
 3.227e-03  4.974e+00  1.445e-02 
 3.228e-03  4.976e+00  1.433e-02 
 3.229e-03  4.978e+00  1.420e-02 
 3.230e-03  4.980e+00  1.409e-02 
 3.231e-03  4.982e+00  1.398e-02 
 3.232e-03  4.984e+00  1.387e-02 
 3.233e-03  4.986e+00  1.377e-02 
 3.234e-03  4.987e+00  1.368e-02 
 3.235e-03  4.989e+00  1.360e-02 
 3.236e-03  4.990e+00  1.352e-02 
 3.237e-03  4.992e+00  1.344e-02 
 3.238e-03  4.993e+00  1.337e-02 
 3.239e-03  4.994e+00  1.331e-02 
 3.240e-03  4.995e+00  1.325e-02 
 3.241e-03  4.996e+00  1.320e-02 
 3.242e-03  4.997e+00  1.315e-02 
 3.243e-03  4.998e+00  1.311e-02 
 3.244e-03  4.998e+00  1.308e-02 
 3.245e-03  4.999e+00  1.305e-02 
 3.246e-03  4.999e+00  1.302e-02 
 3.247e-03  5.000e+00  1.300e-02 
 3.248e-03  5.000e+00  1.299e-02 
 3.249e-03  5.000e+00  1.298e-02 
 3.250e-03  5.000e+00  1.298e-02 
 3.251e-03  5.000e+00  1.298e-02 
 3.252e-03  5.000e+00  1.299e-02 
 3.253e-03  5.000e+00  1.300e-02 
 3.254e-03  4.999e+00  1.302e-02 
 3.255e-03  4.999e+00  1.305e-02 
 3.256e-03  4.998e+00  1.308e-02 
 3.257e-03  4.998e+00  1.311e-02 
 3.258e-03  4.997e+00  1.315e-02 
 3.259e-03  4.996e+00  1.320e-02 
 3.260e-03  4.995e+00  1.325e-02 
 3.261e-03  4.994e+00  1.331e-02 
 3.262e-03  4.993e+00  1.337e-02 
 3.263e-03  4.992e+00  1.344e-02 
 3.264e-03  4.990e+00  1.352e-02 
 3.265e-03  4.989e+00  1.360e-02 
 3.266e-03  4.987e+00  1.368e-02 
 3.267e-03  4.986e+00  1.377e-02 
 3.268e-03  4.984e+00  1.387e-02 
 3.269e-03  4.982e+00  1.398e-02 
 3.270e-03  4.980e+00  1.409e-02 
 3.271e-03  4.978e+00  1.420e-02 
 3.272e-03  4.976e+00  1.433e-02 
 3.273e-03  4.974e+00  1.445e-02 
 3.274e-03  4.972e+00  1.459e-02 
 3.275e-03  4.969e+00  1.473e-02 
 3.276e-03  4.967e+00  1.488e-02 
 3.277e-03  4.964e+00  1.503e-02 
 3.278e-03  4.961e+00  1.519e-02 
 3.279e-03  4.959e+00  1.536e-02 
 3.280e-03  4.956e+00  1.554e-02 
 3.281e-03  4.953e+00  1.572e-02 
 3.282e-03  4.950e+00  1.591e-02 
 3.283e-03  4.946e+00  1.610e-02 
 3.284e-03  4.943e+00  1.631e-02 
 3.285e-03  4.940e+00  1.652e-02 
 3.286e-03  4.936e+00  1.674e-02 
 3.287e-03  4.933e+00  1.697e-02 
 3.288e-03  4.929e+00  1.720e-02 
 3.289e-03  4.925e+00  1.744e-02 
 3.290e-03  4.921e+00  1.770e-02 
 3.291e-03  4.917e+00  1.795e-02 
 3.292e-03  4.913e+00  1.822e-02 
 3.293e-03  4.909e+00  1.850e-02 
 3.294e-03  4.905e+00  1.879e-02 
 3.295e-03  4.901e+00  1.908e-02 
 3.296e-03  4.896e+00  1.938e-02 
 3.297e-03  4.892e+00  1.969e-02 
 3.298e-03  4.887e+00  2.002e-02 
 3.299e-03  4.882e+00  2.035e-02 
 3.300e-03  4.878e+00  2.069e-02 
 3.301e-03  4.873e+00  2.104e-02 
 3.302e-03  4.868e+00  2.140e-02 
 3.303e-03  4.863e+00  2.177e-02 
 3.304e-03  4.857e+00  2.216e-02 
 3.305e-03  4.852e+00  2.255e-02 
 3.306e-03  4.847e+00  2.296e-02 
 3.307e-03  4.841e+00  2.337e-02 
 3.308e-03  4.836e+00  2.380e-02 
 3.309e-03  4.830e+00  2.424e-02 
 3.310e-03  4.824e+00  2.469e-02 
 3.311e-03  4.819e+00  2.515e-02 
 3.312e-03  4.813e+00  2.563e-02 
 3.313e-03  4.807e+00  2.612e-02 
 3.314e-03  4.801e+00  2.662e-02 
 3.315e-03  4.794e+00  2.713e-02 
 3.316e-03  4.788e+00  2.766e-02 
 3.317e-03  4.782e+00  2.820e-02 
 3.318e-03  4.775e+00  2.876e-02 
 3.319e-03  4.769e+00  2.933e-02 
 3.320e-03  4.762e+00  2.991e-02 
 3.321e-03  4.755e+00  3.051e-02 
 3.322e-03  4.749e+00  3.112e-02 
 3.323e-03  4.742e+00  3.175e-02 
 3.324e-03  4.735e+00  3.240e-02 
 3.325e-03  4.728e+00  3.306e-02 
 3.326e-03  4.720e+00  3.374e-02 
 3.327e-03  4.713e+00  3.443e-02 
 3.328e-03  4.706e+00  3.514e-02 
 3.329e-03  4.698e+00  3.587e-02 
 3.330e-03  4.691e+00  3.661e-02 
 3.331e-03  4.683e+00  3.738e-02 
 3.332e-03  4.675e+00  3.816e-02 
 3.333e-03  4.668e+00  3.896e-02 
 3.334e-03  4.660e+00  3.978e-02 
 3.335e-03  4.652e+00  4.062e-02 
 3.336e-03  4.644e+00  4.148e-02 
 3.337e-03  4.636e+00  4.235e-02 
 3.338e-03  4.627e+00  4.325e-02 
 3.339e-03  4.619e+00  4.417e-02 
 3.340e-03  4.611e+00  4.512e-02 
 3.341e-03  4.602e+00  4.608e-02 
 3.342e-03  4.594e+00  4.706e-02 
 3.343e-03  4.585e+00  4.807e-02 
 3.344e-03  4.576e+00  4.910e-02 
 3.345e-03  4.568e+00  5.016e-02 
 3.346e-03  4.559e+00  5.124e-02 
 3.347e-03  4.550e+00  5.234e-02 
 3.348e-03  4.541e+00  5.347e-02 
 3.349e-03  4.532e+00  5.462e-02 
 3.350e-03  4.523e+00  5.580e-02 
 3.351e-03  4.513e+00  5.700e-02 
 3.352e-03  4.504e+00  5.823e-02 
 3.353e-03  4.494e+00  5.949e-02 
 3.354e-03  4.485e+00  6.078e-02 
 3.355e-03  4.475e+00  6.209e-02 
 3.356e-03  4.466e+00  6.343e-02 
 3.357e-03  4.456e+00  6.480e-02 
 3.358e-03  4.446e+00  6.621e-02 
 3.359e-03  4.436e+00  6.764e-02 
 3.360e-03  4.426e+00  6.911e-02 
 3.361e-03  4.416e+00  7.060e-02 
 3.362e-03  4.406e+00  7.213e-02 
 3.363e-03  4.396e+00  7.369e-02 
 3.364e-03  4.386e+00  7.528e-02 
 3.365e-03  4.375e+00  7.691e-02 
 3.366e-03  4.365e+00  7.858e-02 
 3.367e-03  4.354e+00  8.027e-02 
 3.368e-03  4.344e+00  8.201e-02 
 3.369e-03  4.333e+00  8.378e-02 
 3.370e-03  4.322e+00  8.559e-02 
 3.371e-03  4.312e+00  8.743e-02 
 3.372e-03  4.301e+00  8.932e-02 
 3.373e-03  4.290e+00  9.124e-02 
 3.374e-03  4.279e+00  9.321e-02 
 3.375e-03  4.268e+00  9.521e-02 
 3.376e-03  4.257e+00  9.726e-02 
 3.377e-03  4.245e+00  9.935e-02 
 3.378e-03  4.234e+00  1.015e-01 
 3.379e-03  4.223e+00  1.037e-01 
 3.380e-03  4.211e+00  1.059e-01 
 3.381e-03  4.200e+00  1.082e-01 
 3.382e-03  4.188e+00  1.105e-01 
 3.383e-03  4.177e+00  1.128e-01 
 3.384e-03  4.165e+00  1.152e-01 
 3.385e-03  4.153e+00  1.177e-01 
 3.386e-03  4.141e+00  1.202e-01 
 3.387e-03  4.130e+00  1.228e-01 
 3.388e-03  4.118e+00  1.254e-01 
 3.389e-03  4.106e+00  1.281e-01 
 3.390e-03  4.094e+00  1.308e-01 
 3.391e-03  4.081e+00  1.336e-01 
 3.392e-03  4.069e+00  1.364e-01 
 3.393e-03  4.057e+00  1.393e-01 
 3.394e-03  4.045e+00  1.422e-01 
 3.395e-03  4.032e+00  1.452e-01 
 3.396e-03  4.020e+00  1.483e-01 
 3.397e-03  4.007e+00  1.515e-01 
 3.398e-03  3.995e+00  1.547e-01 
 3.399e-03  3.982e+00  1.579e-01 
 3.400e-03  3.969e+00  1.612e-01 
 3.401e-03  3.957e+00  1.646e-01 
 3.402e-03  3.944e+00  1.681e-01 
 3.403e-03  3.931e+00  1.716e-01 
 3.404e-03  3.918e+00  1.752e-01 
 3.405e-03  3.905e+00  1.789e-01 
 3.406e-03  3.892e+00  1.827e-01 
 3.407e-03  3.879e+00  1.865e-01 
 3.408e-03  3.866e+00  1.904e-01 
 3.409e-03  3.853e+00  1.944e-01 
 3.410e-03  3.840e+00  1.985e-01 
 3.411e-03  3.826e+00  2.026e-01 
 3.412e-03  3.813e+00  2.069e-01 
 3.413e-03  3.800e+00  2.112e-01 
 3.414e-03  3.786e+00  2.156e-01 
 3.415e-03  3.773e+00  2.201e-01 
 3.416e-03  3.759e+00  2.247e-01 
 3.417e-03  3.745e+00  2.294e-01 
 3.418e-03  3.732e+00  2.341e-01 
 3.419e-03  3.718e+00  2.390e-01 
 3.420e-03  3.704e+00  2.440e-01 
 3.421e-03  3.691e+00  2.491e-01 
 3.422e-03  3.677e+00  2.543e-01 
 3.423e-03  3.663e+00  2.596e-01 
 3.424e-03  3.649e+00  2.650e-01 
 3.425e-03  3.635e+00  2.705e-01 
 3.426e-03  3.621e+00  2.761e-01 
 3.427e-03  3.607e+00  2.818e-01 
 3.428e-03  3.593e+00  2.877e-01 
 3.429e-03  3.579e+00  2.937e-01 
 3.430e-03  3.564e+00  2.998e-01 
 3.431e-03  3.550e+00  3.061e-01 
 3.432e-03  3.536e+00  3.125e-01 
 3.433e-03  3.522e+00  3.190e-01 
 3.434e-03  3.507e+00  3.256e-01 
 3.435e-03  3.493e+00  3.324e-01 
 3.436e-03  3.478e+00  3.394e-01 
 3.437e-03  3.464e+00  3.465e-01 
 3.438e-03  3.449e+00  3.537e-01 
 3.439e-03  3.435e+00  3.611e-01 
 3.440e-03  3.420e+00  3.687e-01 
 3.441e-03  3.406e+00  3.765e-01 
 3.442e-03  3.391e+00  3.844e-01 
 3.443e-03  3.376e+00  3.925e-01 
 3.444e-03  3.362e+00  4.008e-01 
 3.445e-03  3.347e+00  4.093e-01 
 3.446e-03  3.332e+00  4.179e-01 
 3.447e-03  3.317e+00  4.268e-01 
 3.448e-03  3.302e+00  4.359e-01 
 3.449e-03  3.287e+00  4.452e-01 
 3.450e-03  3.273e+00  4.547e-01 
 3.451e-03  3.258e+00  4.644e-01 
 3.452e-03  3.243e+00  4.744e-01 
 3.453e-03  3.228e+00  4.846e-01 
 3.454e-03  3.213e+00  4.951e-01 
 3.455e-03  3.197e+00  5.058e-01 
 3.456e-03  3.182e+00  5.168e-01 
 3.457e-03  3.167e+00  5.281e-01 
 3.458e-03  3.152e+00  5.397e-01 
 3.459e-03  3.137e+00  5.516e-01 
 3.460e-03  3.122e+00  5.638e-01 
 3.461e-03  3.106e+00  5.763e-01 
 3.462e-03  3.091e+00  5.892e-01 
 3.463e-03  3.076e+00  6.025e-01 
 3.464e-03  3.061e+00  6.161e-01 
 3.465e-03  3.045e+00  6.301e-01 
 3.466e-03  3.030e+00  6.445e-01 
 3.467e-03  3.015e+00  6.593e-01 
 3.468e-03  2.999e+00  6.746e-01 
 3.469e-03  2.984e+00  6.904e-01 
 3.470e-03  2.968e+00  7.067e-01 
 3.471e-03  2.953e+00  7.235e-01 
 3.472e-03  2.938e+00  7.408e-01 
 3.473e-03  2.922e+00  7.588e-01 
 3.474e-03  2.907e+00  7.773e-01 
 3.475e-03  2.891e+00  7.966e-01 
 3.476e-03  2.876e+00  8.165e-01 
 3.477e-03  2.860e+00  8.372e-01 
 3.478e-03  2.844e+00  8.588e-01 
 3.479e-03  2.829e+00  8.812e-01 
 3.480e-03  2.813e+00  9.045e-01 
 3.481e-03  2.798e+00  9.289e-01 
 3.482e-03  2.782e+00  9.544e-01 
 3.483e-03  2.767e+00  9.812e-01 
 3.484e-03  2.751e+00  1.009e+00 
 3.485e-03  2.735e+00  1.039e+00 
 3.486e-03  2.720e+00  1.070e+00 
 3.487e-03  2.704e+00  1.103e+00 
 3.488e-03  2.688e+00  1.139e+00 
 3.489e-03  2.673e+00  1.177e+00 
 3.490e-03  2.657e+00  1.217e+00 
 3.491e-03  2.641e+00  1.262e+00 
 3.492e-03  2.626e+00  1.310e+00 
 3.493e-03  2.610e+00  1.364e+00 
 3.494e-03  2.594e+00  1.425e+00 
 3.495e-03  2.579e+00  1.496e+00 
 3.496e-03  2.563e+00  1.582e+00 
 3.497e-03  2.547e+00  1.699e+00 
 3.498e-03  2.531e+00  2.056e+00 
 3.499e-03  2.516e+00  2.420e+00 
 3.500e-03  2.500e+00  2.639e+00 
 3.501e-03  2.484e+00  2.784e+00 
 3.502e-03  2.469e+00  2.900e+00 
 3.503e-03  2.453e+00  3.000e+00 
 3.504e-03  2.437e+00  3.087e+00 
 3.505e-03  2.421e+00  3.166e+00 
 3.506e-03  2.406e+00  3.238e+00 
 3.507e-03  2.390e+00  3.304e+00 
 3.508e-03  2.374e+00  3.366e+00 
 3.509e-03  2.359e+00  3.423e+00 
 3.510e-03  2.343e+00  3.477e+00 
 3.511e-03  2.327e+00  3.528e+00 
 3.512e-03  2.312e+00  3.576e+00 
 3.513e-03  2.296e+00  3.622e+00 
 3.514e-03  2.280e+00  3.666e+00 
 3.515e-03  2.265e+00  3.708e+00 
 3.516e-03  2.249e+00  3.748e+00 
 3.517e-03  2.233e+00  3.786e+00 
 3.518e-03  2.218e+00  3.823e+00 
 3.519e-03  2.202e+00  3.858e+00 
 3.520e-03  2.187e+00  3.892e+00 
 3.521e-03  2.171e+00  3.925e+00 
 3.522e-03  2.156e+00  3.956e+00 
 3.523e-03  2.140e+00  3.987e+00 
 3.524e-03  2.124e+00  4.016e+00 
 3.525e-03  2.109e+00  4.045e+00 
 3.526e-03  2.093e+00  4.072e+00 
 3.527e-03  2.078e+00  4.099e+00 
 3.528e-03  2.062e+00  4.125e+00 
 3.529e-03  2.047e+00  4.150e+00 
 3.530e-03  2.032e+00  4.174e+00 
 3.531e-03  2.016e+00  4.198e+00 
 3.532e-03  2.001e+00  4.221e+00 
 3.533e-03  1.985e+00  4.243e+00 
 3.534e-03  1.970e+00  4.265e+00 
 3.535e-03  1.955e+00  4.286e+00 
 3.536e-03  1.939e+00  4.306e+00 
 3.537e-03  1.924e+00  4.326e+00 
 3.538e-03  1.909e+00  4.345e+00 
 3.539e-03  1.894e+00  4.364e+00 
 3.540e-03  1.878e+00  4.382e+00 
 3.541e-03  1.863e+00  4.400e+00 
 3.542e-03  1.848e+00  4.418e+00 
 3.543e-03  1.833e+00  4.435e+00 
 3.544e-03  1.818e+00  4.451e+00 
 3.545e-03  1.803e+00  4.467e+00 
 3.546e-03  1.787e+00  4.483e+00 
 3.547e-03  1.772e+00  4.498e+00 
 3.548e-03  1.757e+00  4.513e+00 
 3.549e-03  1.742e+00  4.527e+00 
 3.550e-03  1.727e+00  4.541e+00 
 3.551e-03  1.713e+00  4.555e+00 
 3.552e-03  1.698e+00  4.568e+00 
 3.553e-03  1.683e+00  4.582e+00 
 3.554e-03  1.668e+00  4.594e+00 
 3.555e-03  1.653e+00  4.607e+00 
 3.556e-03  1.638e+00  4.619e+00 
 3.557e-03  1.624e+00  4.631e+00 
 3.558e-03  1.609e+00  4.642e+00 
 3.559e-03  1.594e+00  4.653e+00 
 3.560e-03  1.580e+00  4.664e+00 
 3.561e-03  1.565e+00  4.675e+00 
 3.562e-03  1.551e+00  4.685e+00 
 3.563e-03  1.536e+00  4.695e+00 
 3.564e-03  1.522e+00  4.705e+00 
 3.565e-03  1.507e+00  4.715e+00 
 3.566e-03  1.493e+00  4.724e+00 
 3.567e-03  1.478e+00  4.733e+00 
 3.568e-03  1.464e+00  4.742e+00 
 3.569e-03  1.450e+00  4.751e+00 
 3.570e-03  1.436e+00  4.759e+00 
 3.571e-03  1.421e+00  4.768e+00 
 3.572e-03  1.407e+00  4.776e+00 
 3.573e-03  1.393e+00  4.783e+00 
 3.574e-03  1.379e+00  4.791e+00 
 3.575e-03  1.365e+00  4.798e+00 
 3.576e-03  1.351e+00  4.806e+00 
 3.577e-03  1.337e+00  4.813e+00 
 3.578e-03  1.323e+00  4.819e+00 
 3.579e-03  1.309e+00  4.826e+00 
 3.580e-03  1.296e+00  4.833e+00 
 3.581e-03  1.282e+00  4.839e+00 
 3.582e-03  1.268e+00  4.845e+00 
 3.583e-03  1.255e+00  4.851e+00 
 3.584e-03  1.241e+00  4.857e+00 
 3.585e-03  1.227e+00  4.862e+00 
 3.586e-03  1.214e+00  4.868e+00 
 3.587e-03  1.200e+00  4.873e+00 
 3.588e-03  1.187e+00  4.878e+00 
 3.589e-03  1.174e+00  4.883e+00 
 3.590e-03  1.160e+00  4.888e+00 
 3.591e-03  1.147e+00  4.893e+00 
 3.592e-03  1.134e+00  4.897e+00 
 3.593e-03  1.121e+00  4.902e+00 
 3.594e-03  1.108e+00  4.906e+00 
 3.595e-03  1.095e+00  4.910e+00 
 3.596e-03  1.082e+00  4.914e+00 
 3.597e-03  1.069e+00  4.918e+00 
 3.598e-03  1.056e+00  4.922e+00 
 3.599e-03  1.043e+00  4.926e+00 
 3.600e-03  1.031e+00  4.929e+00 
 3.601e-03  1.018e+00  4.933e+00 
 3.602e-03  1.005e+00  4.936e+00 
 3.603e-03  9.927e-01  4.939e+00 
 3.604e-03  9.802e-01  4.942e+00 
 3.605e-03  9.677e-01  4.945e+00 
 3.606e-03  9.554e-01  4.948e+00 
 3.607e-03  9.430e-01  4.951e+00 
 3.608e-03  9.308e-01  4.954e+00 
 3.609e-03  9.186e-01  4.956e+00 
 3.610e-03  9.064e-01  4.959e+00 
 3.611e-03  8.944e-01  4.961e+00 
 3.612e-03  8.824e-01  4.963e+00 
 3.613e-03  8.704e-01  4.966e+00 
 3.614e-03  8.585e-01  4.968e+00 
 3.615e-03  8.467e-01  4.970e+00 
 3.616e-03  8.350e-01  4.972e+00 
 3.617e-03  8.233e-01  4.973e+00 
 3.618e-03  8.117e-01  4.975e+00 
 3.619e-03  8.001e-01  4.977e+00 
 3.620e-03  7.886e-01  4.978e+00 
 3.621e-03  7.772e-01  4.980e+00 
 3.622e-03  7.659e-01  4.981e+00 
 3.623e-03  7.546e-01  4.983e+00 
 3.624e-03  7.434e-01  4.984e+00 
 3.625e-03  7.322e-01  4.985e+00 
 3.626e-03  7.212e-01  4.987e+00 
 3.627e-03  7.102e-01  4.988e+00 
 3.628e-03  6.992e-01  4.989e+00 
 3.629e-03  6.884e-01  4.990e+00 
 3.630e-03  6.776e-01  4.991e+00 
 3.631e-03  6.669e-01  4.991e+00 
 3.632e-03  6.562e-01  4.992e+00 
 3.633e-03  6.457e-01  4.993e+00 
 3.634e-03  6.352e-01  4.994e+00 
 3.635e-03  6.247e-01  4.994e+00 
 3.636e-03  6.144e-01  4.995e+00 
 3.637e-03  6.041e-01  4.995e+00 
 3.638e-03  5.939e-01  4.996e+00 
 3.639e-03  5.838e-01  4.996e+00 
 3.640e-03  5.737e-01  4.996e+00 
 3.641e-03  5.638e-01  4.997e+00 
 3.642e-03  5.539e-01  4.997e+00 
 3.643e-03  5.440e-01  4.997e+00 
 3.644e-03  5.343e-01  4.997e+00 
