 time     v(/out) 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.7e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.8e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 7.9e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.0e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.1e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.2e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.3e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.4e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
 8.5e-08  3.2e-02 
