 time       v(/in)     v(/out)   
 2.006e-03  1.885e-01  4.006e+00 
 2.007e-03  2.198e-01  4.006e+00 
 2.008e-03  2.512e-01  4.006e+00 
 2.009e-03  2.826e-01  4.006e+00 
 2.010e-03  3.140e-01  4.006e+00 
 2.011e-03  3.453e-01  4.005e+00 
 2.012e-03  3.766e-01  4.005e+00 
 2.013e-03  4.080e-01  4.005e+00 
 2.014e-03  4.393e-01  4.005e+00 
 2.015e-03  4.705e-01  4.005e+00 
 2.016e-03  5.018e-01  4.005e+00 
 2.017e-03  5.331e-01  4.005e+00 
 2.018e-03  5.643e-01  4.005e+00 
 2.019e-03  5.955e-01  4.005e+00 
 2.020e-03  6.267e-01  4.005e+00 
 2.021e-03  6.578e-01  4.005e+00 
 2.022e-03  6.889e-01  4.005e+00 
 2.023e-03  7.201e-01  4.005e+00 
 2.024e-03  7.511e-01  4.005e+00 
 2.025e-03  7.822e-01  4.005e+00 
 2.026e-03  8.132e-01  4.005e+00 
 2.027e-03  8.442e-01  4.005e+00 
 2.028e-03  8.751e-01  4.005e+00 
 2.029e-03  9.060e-01  4.005e+00 
 2.030e-03  9.369e-01  4.005e+00 
 2.031e-03  9.677e-01  4.005e+00 
 2.032e-03  9.985e-01  4.005e+00 
 2.033e-03  1.029e+00  4.005e+00 
 2.034e-03  1.060e+00  4.005e+00 
 2.035e-03  1.091e+00  4.005e+00 
 2.036e-03  1.121e+00  4.004e+00 
 2.037e-03  1.152e+00  4.004e+00 
 2.038e-03  1.182e+00  4.004e+00 
 2.039e-03  1.213e+00  4.004e+00 
 2.040e-03  1.243e+00  4.004e+00 
 2.041e-03  1.274e+00  4.004e+00 
 2.042e-03  1.304e+00  4.004e+00 
 2.043e-03  1.335e+00  4.004e+00 
 2.044e-03  1.365e+00  4.004e+00 
 2.045e-03  1.395e+00  4.004e+00 
 2.046e-03  1.425e+00  4.004e+00 
 2.047e-03  1.455e+00  4.004e+00 
 2.048e-03  1.485e+00  4.004e+00 
 2.049e-03  1.515e+00  4.004e+00 
 2.050e-03  1.545e+00  4.004e+00 
 2.051e-03  1.575e+00  4.004e+00 
 2.052e-03  1.605e+00  4.004e+00 
 2.053e-03  1.634e+00  4.004e+00 
 2.054e-03  1.664e+00  4.004e+00 
 2.055e-03  1.694e+00  4.004e+00 
 2.056e-03  1.723e+00  4.004e+00 
 2.057e-03  1.753e+00  4.004e+00 
 2.058e-03  1.782e+00  4.004e+00 
 2.059e-03  1.811e+00  4.004e+00 
 2.060e-03  1.841e+00  4.004e+00 
 2.061e-03  1.870e+00  4.003e+00 
 2.062e-03  1.899e+00  4.003e+00 
 2.063e-03  1.928e+00  4.003e+00 
 2.064e-03  1.957e+00  4.003e+00 
 2.065e-03  1.986e+00  4.003e+00 
 2.066e-03  2.015e+00  4.003e+00 
 2.067e-03  2.043e+00  4.003e+00 
 2.068e-03  2.072e+00  4.003e+00 
 2.069e-03  2.100e+00  4.003e+00 
 2.070e-03  2.129e+00  4.003e+00 
 2.071e-03  2.157e+00  4.003e+00 
 2.072e-03  2.186e+00  4.003e+00 
 2.073e-03  2.214e+00  4.003e+00 
 2.074e-03  2.242e+00  4.003e+00 
 2.075e-03  2.270e+00  4.003e+00 
 2.076e-03  2.298e+00  4.003e+00 
 2.077e-03  2.326e+00  4.003e+00 
 2.078e-03  2.354e+00  4.003e+00 
 2.079e-03  2.381e+00  4.003e+00 
 2.080e-03  2.409e+00  4.003e+00 
 2.081e-03  2.436e+00  4.003e+00 
 2.082e-03  2.464e+00  4.003e+00 
 2.083e-03  2.491e+00  4.003e+00 
 2.084e-03  2.518e+00  4.003e+00 
 2.085e-03  2.545e+00  4.003e+00 
 2.086e-03  2.572e+00  4.002e+00 
 2.087e-03  2.599e+00  4.002e+00 
 2.088e-03  2.626e+00  4.002e+00 
 2.089e-03  2.653e+00  4.002e+00 
 2.090e-03  2.679e+00  4.002e+00 
 2.091e-03  2.706e+00  4.002e+00 
 2.092e-03  2.732e+00  4.002e+00 
 2.093e-03  2.758e+00  4.002e+00 
 2.094e-03  2.784e+00  4.002e+00 
 2.095e-03  2.810e+00  4.002e+00 
 2.096e-03  2.836e+00  4.002e+00 
 2.097e-03  2.862e+00  4.002e+00 
 2.098e-03  2.888e+00  4.002e+00 
 2.099e-03  2.913e+00  4.002e+00 
 2.100e-03  2.939e+00  4.002e+00 
 2.101e-03  2.964e+00  4.002e+00 
 2.102e-03  2.990e+00  4.002e+00 
 2.103e-03  3.015e+00  4.002e+00 
 2.104e-03  3.040e+00  4.002e+00 
 2.105e-03  3.065e+00  4.002e+00 
 2.106e-03  3.089e+00  4.002e+00 
 2.107e-03  3.114e+00  4.002e+00 
 2.108e-03  3.138e+00  4.002e+00 
 2.109e-03  3.163e+00  4.002e+00 
 2.110e-03  3.187e+00  4.002e+00 
 2.111e-03  3.211e+00  4.001e+00 
 2.112e-03  3.235e+00  4.001e+00 
 2.113e-03  3.259e+00  4.001e+00 
 2.114e-03  3.283e+00  4.001e+00 
 2.115e-03  3.307e+00  4.001e+00 
 2.116e-03  3.330e+00  4.001e+00 
 2.117e-03  3.353e+00  4.001e+00 
 2.118e-03  3.377e+00  4.001e+00 
 2.119e-03  3.400e+00  4.001e+00 
 2.120e-03  3.423e+00  4.001e+00 
 2.121e-03  3.446e+00  4.001e+00 
 2.122e-03  3.468e+00  4.001e+00 
 2.123e-03  3.491e+00  4.001e+00 
 2.124e-03  3.513e+00  4.001e+00 
 2.125e-03  3.536e+00  4.001e+00 
 2.126e-03  3.558e+00  4.001e+00 
 2.127e-03  3.580e+00  4.001e+00 
 2.128e-03  3.602e+00  4.001e+00 
 2.129e-03  3.623e+00  4.001e+00 
 2.130e-03  3.645e+00  4.001e+00 
 2.131e-03  3.666e+00  4.001e+00 
 2.132e-03  3.688e+00  4.001e+00 
 2.133e-03  3.709e+00  4.001e+00 
 2.134e-03  3.730e+00  4.001e+00 
 2.135e-03  3.751e+00  4.001e+00 
 2.136e-03  3.771e+00  4.000e+00 
 2.137e-03  3.792e+00  4.000e+00 
 2.138e-03  3.812e+00  4.000e+00 
 2.139e-03  3.832e+00  4.000e+00 
 2.140e-03  3.853e+00  4.000e+00 
 2.141e-03  3.872e+00  4.000e+00 
 2.142e-03  3.892e+00  4.000e+00 
 2.143e-03  3.912e+00  4.000e+00 
 2.144e-03  3.931e+00  4.000e+00 
 2.145e-03  3.951e+00  4.000e+00 
 2.146e-03  3.970e+00  4.000e+00 
 2.147e-03  3.989e+00  4.000e+00 
 2.148e-03  4.008e+00  4.000e+00 
 2.149e-03  4.027e+00  4.000e+00 
 2.150e-03  4.045e+00  4.000e+00 
 2.151e-03  4.063e+00  4.000e+00 
 2.152e-03  4.082e+00  4.000e+00 
 2.153e-03  4.100e+00  4.000e+00 
 2.154e-03  4.118e+00  4.000e+00 
 2.155e-03  4.135e+00  4.000e+00 
 2.156e-03  4.153e+00  4.000e+00 
 2.157e-03  4.170e+00  4.000e+00 
 2.158e-03  4.188e+00  4.000e+00 
 2.159e-03  4.205e+00  4.000e+00 
 2.160e-03  4.222e+00  4.000e+00 
 2.161e-03  4.238e+00  3.999e+00 
 2.162e-03  4.255e+00  3.999e+00 
 2.163e-03  4.271e+00  3.999e+00 
 2.164e-03  4.288e+00  3.999e+00 
 2.165e-03  4.304e+00  3.999e+00 
 2.166e-03  4.320e+00  3.999e+00 
 2.167e-03  4.335e+00  3.999e+00 
 2.168e-03  4.351e+00  3.999e+00 
 2.169e-03  4.366e+00  3.999e+00 
 2.170e-03  4.382e+00  3.999e+00 
 2.171e-03  4.397e+00  3.999e+00 
 2.172e-03  4.411e+00  3.999e+00 
 2.173e-03  4.426e+00  3.999e+00 
 2.174e-03  4.441e+00  3.999e+00 
 2.175e-03  4.455e+00  3.999e+00 
 2.176e-03  4.469e+00  3.999e+00 
 2.177e-03  4.483e+00  3.999e+00 
 2.178e-03  4.497e+00  3.999e+00 
 2.179e-03  4.511e+00  3.999e+00 
 2.180e-03  4.524e+00  3.999e+00 
 2.181e-03  4.537e+00  3.999e+00 
 2.182e-03  4.551e+00  3.999e+00 
 2.183e-03  4.563e+00  3.999e+00 
 2.184e-03  4.576e+00  3.999e+00 
 2.185e-03  4.589e+00  3.999e+00 
 2.186e-03  4.601e+00  3.999e+00 
 2.187e-03  4.613e+00  3.999e+00 
 2.188e-03  4.625e+00  3.999e+00 
 2.189e-03  4.637e+00  3.999e+00 
 2.190e-03  4.649e+00  3.999e+00 
 2.191e-03  4.660e+00  4.000e+00 
 2.192e-03  4.672e+00  4.000e+00 
 2.193e-03  4.683e+00  4.000e+00 
 2.194e-03  4.694e+00  4.001e+00 
 2.195e-03  4.704e+00  4.001e+00 
 2.196e-03  4.715e+00  4.002e+00 
 2.197e-03  4.725e+00  4.003e+00 
 2.198e-03  4.735e+00  4.003e+00 
 2.199e-03  4.745e+00  4.004e+00 
 2.200e-03  4.755e+00  4.005e+00 
 2.201e-03  4.765e+00  4.006e+00 
 2.202e-03  4.774e+00  4.007e+00 
 2.203e-03  4.784e+00  4.008e+00 
 2.204e-03  4.793e+00  4.009e+00 
 2.205e-03  4.801e+00  4.010e+00 
 2.206e-03  4.810e+00  4.012e+00 
 2.207e-03  4.819e+00  4.013e+00 
 2.208e-03  4.827e+00  4.014e+00 
 2.209e-03  4.835e+00  4.016e+00 
 2.210e-03  4.843e+00  4.017e+00 
 2.211e-03  4.851e+00  4.019e+00 
 2.212e-03  4.858e+00  4.021e+00 
 2.213e-03  4.865e+00  4.022e+00 
 2.214e-03  4.873e+00  4.024e+00 
 2.215e-03  4.880e+00  4.026e+00 
 2.216e-03  4.886e+00  4.028e+00 
 2.217e-03  4.893e+00  4.029e+00 
 2.218e-03  4.899e+00  4.031e+00 
 2.219e-03  4.905e+00  4.033e+00 
 2.220e-03  4.911e+00  4.035e+00 
 2.221e-03  4.917e+00  4.037e+00 
 2.222e-03  4.923e+00  4.039e+00 
 2.223e-03  4.928e+00  4.041e+00 
 2.224e-03  4.933e+00  4.043e+00 
 2.225e-03  4.938e+00  4.046e+00 
 2.226e-03  4.943e+00  4.048e+00 
 2.227e-03  4.948e+00  4.050e+00 
 2.228e-03  4.952e+00  4.052e+00 
 2.229e-03  4.957e+00  4.054e+00 
 2.230e-03  4.961e+00  4.057e+00 
 2.231e-03  4.964e+00  4.059e+00 
 2.232e-03  4.968e+00  4.061e+00 
 2.233e-03  4.971e+00  4.063e+00 
 2.234e-03  4.975e+00  4.066e+00 
 2.235e-03  4.978e+00  4.068e+00 
 2.236e-03  4.981e+00  4.070e+00 
 2.237e-03  4.983e+00  4.072e+00 
 2.238e-03  4.986e+00  4.075e+00 
 2.239e-03  4.988e+00  4.077e+00 
 2.240e-03  4.990e+00  4.079e+00 
 2.241e-03  4.992e+00  4.082e+00 
 2.242e-03  4.994e+00  4.084e+00 
 2.243e-03  4.995e+00  4.086e+00 
 2.244e-03  4.996e+00  4.088e+00 
 2.245e-03  4.998e+00  4.091e+00 
 2.246e-03  4.998e+00  4.093e+00 
 2.247e-03  4.999e+00  4.095e+00 
 2.248e-03  5.000e+00  4.097e+00 
 2.249e-03  5.000e+00  4.100e+00 
 2.250e-03  5.000e+00  4.102e+00 
 2.251e-03  5.000e+00  4.104e+00 
 2.252e-03  5.000e+00  4.106e+00 
 2.253e-03  4.999e+00  4.108e+00 
 2.254e-03  4.998e+00  4.110e+00 
 2.255e-03  4.998e+00  4.112e+00 
 2.256e-03  4.996e+00  4.115e+00 
 2.257e-03  4.995e+00  4.117e+00 
 2.258e-03  4.994e+00  4.119e+00 
 2.259e-03  4.992e+00  4.121e+00 
 2.260e-03  4.990e+00  4.122e+00 
 2.261e-03  4.988e+00  4.124e+00 
 2.262e-03  4.986e+00  4.126e+00 
 2.263e-03  4.983e+00  4.128e+00 
 2.264e-03  4.981e+00  4.130e+00 
 2.265e-03  4.978e+00  4.132e+00 
 2.266e-03  4.975e+00  4.133e+00 
 2.267e-03  4.971e+00  4.135e+00 
 2.268e-03  4.968e+00  4.137e+00 
 2.269e-03  4.964e+00  4.138e+00 
 2.270e-03  4.961e+00  4.140e+00 
 2.271e-03  4.957e+00  4.141e+00 
 2.272e-03  4.952e+00  4.143e+00 
 2.273e-03  4.948e+00  4.144e+00 
 2.274e-03  4.943e+00  4.145e+00 
 2.275e-03  4.938e+00  4.147e+00 
 2.276e-03  4.933e+00  4.148e+00 
 2.277e-03  4.928e+00  4.149e+00 
 2.278e-03  4.923e+00  4.150e+00 
 2.279e-03  4.917e+00  4.151e+00 
 2.280e-03  4.911e+00  4.152e+00 
 2.281e-03  4.905e+00  4.153e+00 
 2.282e-03  4.899e+00  4.154e+00 
 2.283e-03  4.893e+00  4.155e+00 
 2.284e-03  4.886e+00  4.156e+00 
 2.285e-03  4.880e+00  4.156e+00 
 2.286e-03  4.873e+00  4.157e+00 
 2.287e-03  4.865e+00  4.158e+00 
 2.288e-03  4.858e+00  4.158e+00 
 2.289e-03  4.851e+00  4.159e+00 
 2.290e-03  4.843e+00  4.159e+00 
 2.291e-03  4.835e+00  4.160e+00 
 2.292e-03  4.827e+00  4.160e+00 
 2.293e-03  4.819e+00  4.160e+00 
 2.294e-03  4.810e+00  4.161e+00 
 2.295e-03  4.801e+00  4.161e+00 
 2.296e-03  4.793e+00  4.161e+00 
 2.297e-03  4.784e+00  4.161e+00 
 2.298e-03  4.774e+00  4.161e+00 
 2.299e-03  4.765e+00  4.161e+00 
 2.300e-03  4.755e+00  4.161e+00 
 2.301e-03  4.745e+00  4.161e+00 
 2.302e-03  4.735e+00  4.161e+00 
 2.303e-03  4.725e+00  4.161e+00 
 2.304e-03  4.715e+00  4.161e+00 
 2.305e-03  4.704e+00  4.161e+00 
 2.306e-03  4.694e+00  4.161e+00 
 2.307e-03  4.683e+00  4.161e+00 
 2.308e-03  4.672e+00  4.161e+00 
 2.309e-03  4.660e+00  4.161e+00 
 2.310e-03  4.649e+00  4.161e+00 
 2.311e-03  4.637e+00  4.161e+00 
 2.312e-03  4.625e+00  4.161e+00 
 2.313e-03  4.613e+00  4.161e+00 
 2.314e-03  4.601e+00  4.161e+00 
 2.315e-03  4.589e+00  4.161e+00 
 2.316e-03  4.576e+00  4.161e+00 
 2.317e-03  4.563e+00  4.161e+00 
 2.318e-03  4.551e+00  4.161e+00 
 2.319e-03  4.537e+00  4.161e+00 
 2.320e-03  4.524e+00  4.161e+00 
 2.321e-03  4.511e+00  4.161e+00 
 2.322e-03  4.497e+00  4.161e+00 
 2.323e-03  4.483e+00  4.161e+00 
 2.324e-03  4.469e+00  4.161e+00 
 2.325e-03  4.455e+00  4.161e+00 
 2.326e-03  4.441e+00  4.160e+00 
 2.327e-03  4.426e+00  4.160e+00 
 2.328e-03  4.411e+00  4.160e+00 
 2.329e-03  4.397e+00  4.160e+00 
 2.330e-03  4.382e+00  4.160e+00 
 2.331e-03  4.366e+00  4.160e+00 
 2.332e-03  4.351e+00  4.160e+00 
 2.333e-03  4.335e+00  4.160e+00 
 2.334e-03  4.320e+00  4.160e+00 
 2.335e-03  4.304e+00  4.160e+00 
 2.336e-03  4.288e+00  4.160e+00 
 2.337e-03  4.271e+00  4.160e+00 
 2.338e-03  4.255e+00  4.160e+00 
 2.339e-03  4.238e+00  4.160e+00 
 2.340e-03  4.222e+00  4.160e+00 
 2.341e-03  4.205e+00  4.160e+00 
 2.342e-03  4.188e+00  4.160e+00 
 2.343e-03  4.170e+00  4.160e+00 
 2.344e-03  4.153e+00  4.160e+00 
 2.345e-03  4.135e+00  4.160e+00 
 2.346e-03  4.118e+00  4.160e+00 
 2.347e-03  4.100e+00  4.160e+00 
 2.348e-03  4.082e+00  4.160e+00 
 2.349e-03  4.063e+00  4.160e+00 
 2.350e-03  4.045e+00  4.159e+00 
 2.351e-03  4.027e+00  4.159e+00 
 2.352e-03  4.008e+00  4.159e+00 
 2.353e-03  3.989e+00  4.159e+00 
 2.354e-03  3.970e+00  4.159e+00 
 2.355e-03  3.951e+00  4.159e+00 
 2.356e-03  3.931e+00  4.159e+00 
 2.357e-03  3.912e+00  4.159e+00 
 2.358e-03  3.892e+00  4.159e+00 
 2.359e-03  3.872e+00  4.159e+00 
 2.360e-03  3.853e+00  4.159e+00 
 2.361e-03  3.832e+00  4.159e+00 
 2.362e-03  3.812e+00  4.159e+00 
 2.363e-03  3.792e+00  4.159e+00 
 2.364e-03  3.771e+00  4.159e+00 
 2.365e-03  3.751e+00  4.159e+00 
 2.366e-03  3.730e+00  4.159e+00 
 2.367e-03  3.709e+00  4.159e+00 
 2.368e-03  3.688e+00  4.159e+00 
 2.369e-03  3.666e+00  4.159e+00 
 2.370e-03  3.645e+00  4.159e+00 
 2.371e-03  3.623e+00  4.159e+00 
 2.372e-03  3.602e+00  4.159e+00 
 2.373e-03  3.580e+00  4.159e+00 
 2.374e-03  3.558e+00  4.158e+00 
 2.375e-03  3.536e+00  4.158e+00 
 2.376e-03  3.513e+00  4.158e+00 
 2.377e-03  3.491e+00  4.158e+00 
 2.378e-03  3.468e+00  4.158e+00 
 2.379e-03  3.446e+00  4.158e+00 
 2.380e-03  3.423e+00  4.158e+00 
 2.381e-03  3.400e+00  4.158e+00 
 2.382e-03  3.377e+00  4.158e+00 
 2.383e-03  3.353e+00  4.158e+00 
 2.384e-03  3.330e+00  4.158e+00 
 2.385e-03  3.307e+00  4.158e+00 
 2.386e-03  3.283e+00  4.158e+00 
 2.387e-03  3.259e+00  4.158e+00 
 2.388e-03  3.235e+00  4.158e+00 
 2.389e-03  3.211e+00  4.158e+00 
 2.390e-03  3.187e+00  4.158e+00 
 2.391e-03  3.163e+00  4.158e+00 
 2.392e-03  3.138e+00  4.158e+00 
 2.393e-03  3.114e+00  4.158e+00 
 2.394e-03  3.089e+00  4.158e+00 
 2.395e-03  3.065e+00  4.158e+00 
 2.396e-03  3.040e+00  4.158e+00 
 2.397e-03  3.015e+00  4.158e+00 
 2.398e-03  2.990e+00  4.157e+00 
 2.399e-03  2.964e+00  4.157e+00 
 2.400e-03  2.939e+00  4.157e+00 
 2.401e-03  2.913e+00  4.157e+00 
 2.402e-03  2.888e+00  4.157e+00 
 2.403e-03  2.862e+00  4.157e+00 
 2.404e-03  2.836e+00  4.157e+00 
 2.405e-03  2.810e+00  4.157e+00 
 2.406e-03  2.784e+00  4.157e+00 
 2.407e-03  2.758e+00  4.157e+00 
 2.408e-03  2.732e+00  4.157e+00 
 2.409e-03  2.706e+00  4.157e+00 
 2.410e-03  2.679e+00  4.157e+00 
 2.411e-03  2.653e+00  4.157e+00 
 2.412e-03  2.626e+00  4.157e+00 
 2.413e-03  2.599e+00  4.157e+00 
 2.414e-03  2.572e+00  4.157e+00 
 2.415e-03  2.545e+00  4.157e+00 
 2.416e-03  2.518e+00  4.157e+00 
 2.417e-03  2.491e+00  4.157e+00 
 2.418e-03  2.464e+00  4.157e+00 
 2.419e-03  2.436e+00  4.157e+00 
 2.420e-03  2.409e+00  4.157e+00 
 2.421e-03  2.381e+00  4.157e+00 
 2.422e-03  2.354e+00  4.156e+00 
 2.423e-03  2.326e+00  4.156e+00 
 2.424e-03  2.298e+00  4.156e+00 
 2.425e-03  2.270e+00  4.156e+00 
 2.426e-03  2.242e+00  4.156e+00 
 2.427e-03  2.214e+00  4.156e+00 
 2.428e-03  2.186e+00  4.156e+00 
 2.429e-03  2.157e+00  4.156e+00 
 2.430e-03  2.129e+00  4.156e+00 
 2.431e-03  2.100e+00  4.156e+00 
 2.432e-03  2.072e+00  4.156e+00 
 2.433e-03  2.043e+00  4.156e+00 
 2.434e-03  2.015e+00  4.156e+00 
 2.435e-03  1.986e+00  4.156e+00 
 2.436e-03  1.957e+00  4.156e+00 
 2.437e-03  1.928e+00  4.156e+00 
 2.438e-03  1.899e+00  4.156e+00 
 2.439e-03  1.870e+00  4.156e+00 
 2.440e-03  1.841e+00  4.156e+00 
 2.441e-03  1.811e+00  4.156e+00 
 2.442e-03  1.782e+00  4.156e+00 
 2.443e-03  1.753e+00  4.156e+00 
 2.444e-03  1.723e+00  4.156e+00 
 2.445e-03  1.694e+00  4.156e+00 
 2.446e-03  1.664e+00  4.155e+00 
 2.447e-03  1.634e+00  4.155e+00 
 2.448e-03  1.605e+00  4.155e+00 
 2.449e-03  1.575e+00  4.155e+00 
 2.450e-03  1.545e+00  4.155e+00 
 2.451e-03  1.515e+00  4.155e+00 
 2.452e-03  1.485e+00  4.155e+00 
 2.453e-03  1.455e+00  4.155e+00 
 2.454e-03  1.425e+00  4.155e+00 
 2.455e-03  1.395e+00  4.155e+00 
 2.456e-03  1.365e+00  4.155e+00 
 2.457e-03  1.335e+00  4.155e+00 
 2.458e-03  1.304e+00  4.155e+00 
 2.459e-03  1.274e+00  4.155e+00 
 2.460e-03  1.243e+00  4.155e+00 
 2.461e-03  1.213e+00  4.155e+00 
 2.462e-03  1.182e+00  4.155e+00 
 2.463e-03  1.152e+00  4.155e+00 
 2.464e-03  1.121e+00  4.155e+00 
 2.465e-03  1.091e+00  4.155e+00 
 2.466e-03  1.060e+00  4.155e+00 
 2.467e-03  1.029e+00  4.155e+00 
 2.468e-03  9.985e-01  4.155e+00 
 2.469e-03  9.677e-01  4.155e+00 
 2.470e-03  9.369e-01  4.154e+00 
 2.471e-03  9.060e-01  4.154e+00 
 2.472e-03  8.751e-01  4.154e+00 
 2.473e-03  8.442e-01  4.154e+00 
 2.474e-03  8.132e-01  4.154e+00 
 2.475e-03  7.822e-01  4.154e+00 
 2.476e-03  7.511e-01  4.154e+00 
 2.477e-03  7.201e-01  4.154e+00 
 2.478e-03  6.889e-01  4.154e+00 
 2.479e-03  6.578e-01  4.154e+00 
 2.480e-03  6.267e-01  4.154e+00 
 2.481e-03  5.955e-01  4.154e+00 
 2.482e-03  5.643e-01  4.154e+00 
 2.483e-03  5.331e-01  4.154e+00 
 2.484e-03  5.018e-01  4.154e+00 
 2.485e-03  4.705e-01  4.154e+00 
 2.486e-03  4.393e-01  4.154e+00 
 2.487e-03  4.080e-01  4.154e+00 
 2.488e-03  3.766e-01  4.154e+00 
 2.489e-03  3.453e-01  4.154e+00 
 2.490e-03  3.140e-01  4.154e+00 
 2.491e-03  2.826e-01  4.154e+00 
 2.492e-03  2.512e-01  4.154e+00 
 2.493e-03  2.198e-01  4.154e+00 
 2.494e-03  1.885e-01  4.153e+00 
 2.495e-03  1.571e-01  4.153e+00 
 2.496e-03  1.256e-01  4.153e+00 
 2.497e-03  9.424e-02  4.153e+00 
 2.498e-03  6.283e-02  4.153e+00 
 2.499e-03  3.142e-02  4.153e+00 
 2.500e-03 -1.834e-08  4.153e+00 
 2.501e-03 -3.142e-02  4.153e+00 
 2.502e-03 -6.283e-02  4.153e+00 
 2.503e-03 -9.424e-02  4.153e+00 
 2.504e-03 -1.256e-01  4.153e+00 
 2.505e-03 -1.571e-01  4.153e+00 
 2.506e-03 -1.885e-01  4.153e+00 
 2.507e-03 -2.198e-01  4.153e+00 
 2.508e-03 -2.512e-01  4.153e+00 
 2.509e-03 -2.826e-01  4.153e+00 
 2.510e-03 -3.140e-01  4.153e+00 
 2.511e-03 -3.453e-01  4.153e+00 
 2.512e-03 -3.766e-01  4.153e+00 
 2.513e-03 -4.080e-01  4.153e+00 
 2.514e-03 -4.393e-01  4.153e+00 
 2.515e-03 -4.705e-01  4.153e+00 
 2.516e-03 -5.018e-01  4.153e+00 
 2.517e-03 -5.331e-01  4.153e+00 
 2.518e-03 -5.643e-01  4.152e+00 
 2.519e-03 -5.955e-01  4.152e+00 
 2.520e-03 -6.267e-01  4.152e+00 
 2.521e-03 -6.578e-01  4.152e+00 
 2.522e-03 -6.889e-01  4.152e+00 
 2.523e-03 -7.201e-01  4.152e+00 
 2.524e-03 -7.511e-01  4.152e+00 
 2.525e-03 -7.822e-01  4.152e+00 
 2.526e-03 -8.132e-01  4.152e+00 
 2.527e-03 -8.442e-01  4.152e+00 
 2.528e-03 -8.751e-01  4.152e+00 
 2.529e-03 -9.060e-01  4.152e+00 
 2.530e-03 -9.369e-01  4.152e+00 
 2.531e-03 -9.677e-01  4.152e+00 
 2.532e-03 -9.985e-01  4.152e+00 
 2.533e-03 -1.029e+00  4.152e+00 
 2.534e-03 -1.060e+00  4.152e+00 
 2.535e-03 -1.091e+00  4.152e+00 
 2.536e-03 -1.121e+00  4.152e+00 
 2.537e-03 -1.152e+00  4.152e+00 
 2.538e-03 -1.182e+00  4.152e+00 
 2.539e-03 -1.213e+00  4.152e+00 
 2.540e-03 -1.243e+00  4.152e+00 
 2.541e-03 -1.274e+00  4.152e+00 
 2.542e-03 -1.304e+00  4.151e+00 
 2.543e-03 -1.335e+00  4.151e+00 
 2.544e-03 -1.365e+00  4.151e+00 
 2.545e-03 -1.395e+00  4.151e+00 
 2.546e-03 -1.425e+00  4.151e+00 
 2.547e-03 -1.455e+00  4.151e+00 
 2.548e-03 -1.485e+00  4.151e+00 
 2.549e-03 -1.515e+00  4.151e+00 
 2.550e-03 -1.545e+00  4.151e+00 
 2.551e-03 -1.575e+00  4.151e+00 
 2.552e-03 -1.605e+00  4.151e+00 
 2.553e-03 -1.634e+00  4.151e+00 
 2.554e-03 -1.664e+00  4.151e+00 
 2.555e-03 -1.694e+00  4.151e+00 
 2.556e-03 -1.723e+00  4.151e+00 
 2.557e-03 -1.753e+00  4.151e+00 
 2.558e-03 -1.782e+00  4.151e+00 
 2.559e-03 -1.811e+00  4.151e+00 
 2.560e-03 -1.841e+00  4.151e+00 
 2.561e-03 -1.870e+00  4.151e+00 
 2.562e-03 -1.899e+00  4.151e+00 
 2.563e-03 -1.928e+00  4.151e+00 
 2.564e-03 -1.957e+00  4.151e+00 
 2.565e-03 -1.986e+00  4.151e+00 
 2.566e-03 -2.015e+00  4.150e+00 
 2.567e-03 -2.043e+00  4.150e+00 
 2.568e-03 -2.072e+00  4.150e+00 
 2.569e-03 -2.100e+00  4.150e+00 
 2.570e-03 -2.129e+00  4.150e+00 
 2.571e-03 -2.157e+00  4.150e+00 
 2.572e-03 -2.186e+00  4.150e+00 
 2.573e-03 -2.214e+00  4.150e+00 
 2.574e-03 -2.242e+00  4.150e+00 
 2.575e-03 -2.270e+00  4.150e+00 
 2.576e-03 -2.298e+00  4.150e+00 
 2.577e-03 -2.326e+00  4.150e+00 
 2.578e-03 -2.354e+00  4.150e+00 
 2.579e-03 -2.381e+00  4.150e+00 
 2.580e-03 -2.409e+00  4.150e+00 
 2.581e-03 -2.436e+00  4.150e+00 
 2.582e-03 -2.464e+00  4.150e+00 
 2.583e-03 -2.491e+00  4.150e+00 
 2.584e-03 -2.518e+00  4.150e+00 
 2.585e-03 -2.545e+00  4.150e+00 
 2.586e-03 -2.572e+00  4.150e+00 
 2.587e-03 -2.599e+00  4.150e+00 
 2.588e-03 -2.626e+00  4.150e+00 
 2.589e-03 -2.653e+00  4.150e+00 
 2.590e-03 -2.679e+00  4.150e+00 
 2.591e-03 -2.706e+00  4.149e+00 
 2.592e-03 -2.732e+00  4.149e+00 
 2.593e-03 -2.758e+00  4.149e+00 
 2.594e-03 -2.784e+00  4.149e+00 
 2.595e-03 -2.810e+00  4.149e+00 
 2.596e-03 -2.836e+00  4.149e+00 
 2.597e-03 -2.862e+00  4.149e+00 
 2.598e-03 -2.888e+00  4.149e+00 
 2.599e-03 -2.913e+00  4.149e+00 
 2.600e-03 -2.939e+00  4.149e+00 
 2.601e-03 -2.964e+00  4.149e+00 
 2.602e-03 -2.990e+00  4.149e+00 
 2.603e-03 -3.015e+00  4.149e+00 
 2.604e-03 -3.040e+00  4.149e+00 
 2.605e-03 -3.065e+00  4.149e+00 
 2.606e-03 -3.089e+00  4.149e+00 
 2.607e-03 -3.114e+00  4.149e+00 
 2.608e-03 -3.138e+00  4.149e+00 
