 time       v(/signal_in) v(/rect_out)
 2.772e-03  1.486e+00  8.213e-01 
 2.773e-03  1.484e+00  8.219e-01 
 2.774e-03  1.483e+00  8.226e-01 
 2.775e-03  1.482e+00  8.232e-01 
 2.776e-03  1.480e+00  8.239e-01 
 2.777e-03  1.478e+00  8.245e-01 
 2.778e-03  1.477e+00  8.251e-01 
 2.779e-03  1.475e+00  8.256e-01 
 2.780e-03  1.473e+00  8.262e-01 
 2.781e-03  1.472e+00  8.267e-01 
 2.782e-03  1.470e+00  8.273e-01 
 2.783e-03  1.468e+00  8.278e-01 
 2.784e-03  1.466e+00  8.283e-01 
 2.785e-03  1.464e+00  8.287e-01 
 2.786e-03  1.462e+00  8.292e-01 
 2.787e-03  1.460e+00  8.296e-01 
 2.788e-03  1.457e+00  8.301e-01 
 2.789e-03  1.455e+00  8.305e-01 
 2.790e-03  1.453e+00  8.309e-01 
 2.791e-03  1.450e+00  8.312e-01 
 2.792e-03  1.448e+00  8.316e-01 
 2.793e-03  1.446e+00  8.319e-01 
 2.794e-03  1.443e+00  8.322e-01 
 2.795e-03  1.440e+00  8.325e-01 
 2.796e-03  1.438e+00  8.328e-01 
 2.797e-03  1.435e+00  8.331e-01 
 2.798e-03  1.432e+00  8.333e-01 
 2.799e-03  1.429e+00  8.336e-01 
 2.800e-03  1.427e+00  8.338e-01 
 2.801e-03  1.424e+00  8.340e-01 
 2.802e-03  1.421e+00  8.342e-01 
 2.803e-03  1.418e+00  8.343e-01 
 2.804e-03  1.414e+00  8.345e-01 
 2.805e-03  1.411e+00  8.346e-01 
 2.806e-03  1.408e+00  8.348e-01 
 2.807e-03  1.405e+00  8.349e-01 
 2.808e-03  1.401e+00  8.350e-01 
 2.809e-03  1.398e+00  8.350e-01 
 2.810e-03  1.395e+00  8.351e-01 
 2.811e-03  1.391e+00  8.352e-01 
 2.812e-03  1.388e+00  8.352e-01 
 2.813e-03  1.384e+00  8.352e-01 
 2.814e-03  1.380e+00  8.352e-01 
 2.815e-03  1.377e+00  8.353e-01 
 2.816e-03  1.373e+00  8.353e-01 
 2.817e-03  1.369e+00  8.352e-01 
 2.818e-03  1.365e+00  8.352e-01 
 2.819e-03  1.361e+00  8.352e-01 
 2.820e-03  1.357e+00  8.352e-01 
 2.821e-03  1.353e+00  8.351e-01 
 2.822e-03  1.349e+00  8.351e-01 
 2.823e-03  1.345e+00  8.350e-01 
 2.824e-03  1.341e+00  8.350e-01 
 2.825e-03  1.337e+00  8.349e-01 
 2.826e-03  1.332e+00  8.349e-01 
 2.827e-03  1.328e+00  8.348e-01 
 2.828e-03  1.323e+00  8.347e-01 
 2.829e-03  1.319e+00  8.347e-01 
 2.830e-03  1.314e+00  8.346e-01 
 2.831e-03  1.310e+00  8.345e-01 
 2.832e-03  1.305e+00  8.344e-01 
 2.833e-03  1.301e+00  8.344e-01 
 2.834e-03  1.296e+00  8.343e-01 
 2.835e-03  1.291e+00  8.342e-01 
 2.836e-03  1.286e+00  8.341e-01 
 2.837e-03  1.281e+00  8.341e-01 
 2.838e-03  1.276e+00  8.340e-01 
 2.839e-03  1.272e+00  8.339e-01 
 2.840e-03  1.266e+00  8.338e-01 
 2.841e-03  1.261e+00  8.337e-01 
 2.842e-03  1.256e+00  8.337e-01 
 2.843e-03  1.251e+00  8.336e-01 
 2.844e-03  1.246e+00  8.335e-01 
 2.845e-03  1.241e+00  8.334e-01 
 2.846e-03  1.235e+00  8.333e-01 
 2.847e-03  1.230e+00  8.332e-01 
 2.848e-03  1.225e+00  8.332e-01 
 2.849e-03  1.219e+00  8.331e-01 
 2.850e-03  1.214e+00  8.330e-01 
 2.851e-03  1.208e+00  8.329e-01 
 2.852e-03  1.202e+00  8.328e-01 
 2.853e-03  1.197e+00  8.327e-01 
 2.854e-03  1.191e+00  8.327e-01 
 2.855e-03  1.185e+00  8.326e-01 
 2.856e-03  1.179e+00  8.325e-01 
 2.857e-03  1.174e+00  8.324e-01 
 2.858e-03  1.168e+00  8.323e-01 
 2.859e-03  1.162e+00  8.322e-01 
 2.860e-03  1.156e+00  8.322e-01 
 2.861e-03  1.150e+00  8.321e-01 
 2.862e-03  1.144e+00  8.320e-01 
 2.863e-03  1.138e+00  8.319e-01 
 2.864e-03  1.131e+00  8.318e-01 
 2.865e-03  1.125e+00  8.317e-01 
 2.866e-03  1.119e+00  8.317e-01 
 2.867e-03  1.113e+00  8.316e-01 
 2.868e-03  1.106e+00  8.315e-01 
 2.869e-03  1.100e+00  8.314e-01 
 2.870e-03  1.093e+00  8.313e-01 
 2.871e-03  1.087e+00  8.312e-01 
 2.872e-03  1.080e+00  8.312e-01 
 2.873e-03  1.074e+00  8.311e-01 
 2.874e-03  1.067e+00  8.310e-01 
 2.875e-03  1.061e+00  8.309e-01 
 2.876e-03  1.054e+00  8.308e-01 
 2.877e-03  1.047e+00  8.307e-01 
 2.878e-03  1.040e+00  8.307e-01 
 2.879e-03  1.034e+00  8.306e-01 
 2.880e-03  1.027e+00  8.305e-01 
 2.881e-03  1.020e+00  8.304e-01 
 2.882e-03  1.013e+00  8.303e-01 
 2.883e-03  1.006e+00  8.302e-01 
 2.884e-03  9.990e-01  8.302e-01 
 2.885e-03  9.920e-01  8.301e-01 
 2.886e-03  9.849e-01  8.300e-01 
 2.887e-03  9.777e-01  8.299e-01 
 2.888e-03  9.706e-01  8.298e-01 
 2.889e-03  9.634e-01  8.297e-01 
 2.890e-03  9.561e-01  8.297e-01 
 2.891e-03  9.489e-01  8.296e-01 
 2.892e-03  9.415e-01  8.295e-01 
 2.893e-03  9.342e-01  8.294e-01 
 2.894e-03  9.268e-01  8.293e-01 
 2.895e-03  9.194e-01  8.293e-01 
 2.896e-03  9.119e-01  8.292e-01 
 2.897e-03  9.044e-01  8.291e-01 
 2.898e-03  8.969e-01  8.290e-01 
 2.899e-03  8.893e-01  8.289e-01 
 2.900e-03  8.817e-01  8.288e-01 
 2.901e-03  8.740e-01  8.288e-01 
 2.902e-03  8.664e-01  8.287e-01 
 2.903e-03  8.586e-01  8.286e-01 
 2.904e-03  8.509e-01  8.285e-01 
 2.905e-03  8.431e-01  8.284e-01 
 2.906e-03  8.353e-01  8.283e-01 
 2.907e-03  8.275e-01  8.283e-01 
 2.908e-03  8.196e-01  8.282e-01 
 2.909e-03  8.117e-01  8.281e-01 
 2.910e-03  8.037e-01  8.280e-01 
 2.911e-03  7.958e-01  8.279e-01 
 2.912e-03  7.878e-01  8.278e-01 
 2.913e-03  7.797e-01  8.278e-01 
 2.914e-03  7.717e-01  8.277e-01 
 2.915e-03  7.636e-01  8.276e-01 
 2.916e-03  7.554e-01  8.275e-01 
 2.917e-03  7.473e-01  8.274e-01 
 2.918e-03  7.391e-01  8.273e-01 
 2.919e-03  7.309e-01  8.273e-01 
 2.920e-03  7.226e-01  8.272e-01 
 2.921e-03  7.144e-01  8.271e-01 
 2.922e-03  7.061e-01  8.270e-01 
 2.923e-03  6.977e-01  8.269e-01 
 2.924e-03  6.894e-01  8.269e-01 
 2.925e-03  6.810e-01  8.268e-01 
 2.926e-03  6.726e-01  8.267e-01 
 2.927e-03  6.641e-01  8.266e-01 
 2.928e-03  6.557e-01  8.265e-01 
 2.929e-03  6.472e-01  8.264e-01 
 2.930e-03  6.387e-01  8.264e-01 
 2.931e-03  6.301e-01  8.263e-01 
 2.932e-03  6.216e-01  8.262e-01 
 2.933e-03  6.130e-01  8.261e-01 
 2.934e-03  6.044e-01  8.260e-01 
 2.935e-03  5.957e-01  8.259e-01 
 2.936e-03  5.871e-01  8.259e-01 
 2.937e-03  5.784e-01  8.258e-01 
 2.938e-03  5.697e-01  8.257e-01 
 2.939e-03  5.609e-01  8.256e-01 
 2.940e-03  5.522e-01  8.255e-01 
 2.941e-03  5.434e-01  8.254e-01 
 2.942e-03  5.346e-01  8.254e-01 
 2.943e-03  5.258e-01  8.253e-01 
 2.944e-03  5.170e-01  8.252e-01 
 2.945e-03  5.081e-01  8.251e-01 
 2.946e-03  4.992e-01  8.250e-01 
 2.947e-03  4.903e-01  8.250e-01 
 2.948e-03  4.814e-01  8.249e-01 
 2.949e-03  4.725e-01  8.248e-01 
 2.950e-03  4.635e-01  8.247e-01 
 2.951e-03  4.546e-01  8.246e-01 
 2.952e-03  4.456e-01  8.245e-01 
 2.953e-03  4.366e-01  8.245e-01 
 2.954e-03  4.275e-01  8.244e-01 
 2.955e-03  4.185e-01  8.243e-01 
 2.956e-03  4.094e-01  8.242e-01 
 2.957e-03  4.004e-01  8.241e-01 
 2.958e-03  3.913e-01  8.240e-01 
 2.959e-03  3.822e-01  8.240e-01 
 2.960e-03  3.730e-01  8.239e-01 
 2.961e-03  3.639e-01  8.238e-01 
 2.962e-03  3.547e-01  8.237e-01 
 2.963e-03  3.456e-01  8.236e-01 
 2.964e-03  3.364e-01  8.235e-01 
 2.965e-03  3.272e-01  8.235e-01 
 2.966e-03  3.180e-01  8.234e-01 
 2.967e-03  3.088e-01  8.233e-01 
 2.968e-03  2.996e-01  8.232e-01 
 2.969e-03  2.903e-01  8.231e-01 
 2.970e-03  2.811e-01  8.231e-01 
 2.971e-03  2.718e-01  8.230e-01 
 2.972e-03  2.625e-01  8.229e-01 
 2.973e-03  2.532e-01  8.228e-01 
 2.974e-03  2.440e-01  8.227e-01 
 2.975e-03  2.347e-01  8.226e-01 
 2.976e-03  2.253e-01  8.226e-01 
 2.977e-03  2.160e-01  8.225e-01 
 2.978e-03  2.067e-01  8.224e-01 
 2.979e-03  1.973e-01  8.223e-01 
 2.980e-03  1.880e-01  8.222e-01 
 2.981e-03  1.786e-01  8.222e-01 
 2.982e-03  1.693e-01  8.221e-01 
 2.983e-03  1.599e-01  8.220e-01 
 2.984e-03  1.505e-01  8.219e-01 
 2.985e-03  1.412e-01  8.218e-01 
 2.986e-03  1.318e-01  8.217e-01 
 2.987e-03  1.224e-01  8.217e-01 
 2.988e-03  1.130e-01  8.216e-01 
 2.989e-03  1.036e-01  8.215e-01 
 2.990e-03  9.419e-02  8.214e-01 
 2.991e-03  8.478e-02  8.213e-01 
 2.992e-03  7.537e-02  8.212e-01 
 2.993e-03  6.595e-02  8.212e-01 
 2.994e-03  5.654e-02  8.211e-01 
 2.995e-03  4.712e-02  8.210e-01 
 2.996e-03  3.769e-02  8.209e-01 
 2.997e-03  2.827e-02  8.208e-01 
 2.998e-03  1.885e-02  8.208e-01 
 2.999e-03  9.425e-03  8.207e-01 
 3.000e-03 -5.501e-09  8.206e-01 
 3.001e-03 -9.425e-03  8.205e-01 
 3.002e-03 -1.885e-02  8.204e-01 
 3.003e-03 -2.827e-02  8.203e-01 
 3.004e-03 -3.769e-02  8.203e-01 
 3.005e-03 -4.712e-02  8.202e-01 
 3.006e-03 -5.654e-02  8.201e-01 
 3.007e-03 -6.595e-02  8.200e-01 
 3.008e-03 -7.537e-02  8.199e-01 
 3.009e-03 -8.478e-02  8.199e-01 
 3.010e-03 -9.419e-02  8.198e-01 
 3.011e-03 -1.036e-01  8.197e-01 
 3.012e-03 -1.130e-01  8.196e-01 
 3.013e-03 -1.224e-01  8.195e-01 
 3.014e-03 -1.318e-01  8.194e-01 
 3.015e-03 -1.412e-01  8.194e-01 
 3.016e-03 -1.505e-01  8.193e-01 
 3.017e-03 -1.599e-01  8.192e-01 
 3.018e-03 -1.693e-01  8.191e-01 
 3.019e-03 -1.786e-01  8.190e-01 
 3.020e-03 -1.880e-01  8.190e-01 
 3.021e-03 -1.973e-01  8.189e-01 
 3.022e-03 -2.067e-01  8.188e-01 
 3.023e-03 -2.160e-01  8.187e-01 
 3.024e-03 -2.253e-01  8.186e-01 
 3.025e-03 -2.347e-01  8.185e-01 
 3.026e-03 -2.440e-01  8.185e-01 
 3.027e-03 -2.532e-01  8.184e-01 
 3.028e-03 -2.625e-01  8.183e-01 
 3.029e-03 -2.718e-01  8.182e-01 
 3.030e-03 -2.811e-01  8.181e-01 
 3.031e-03 -2.903e-01  8.181e-01 
 3.032e-03 -2.996e-01  8.180e-01 
 3.033e-03 -3.088e-01  8.179e-01 
 3.034e-03 -3.180e-01  8.178e-01 
 3.035e-03 -3.272e-01  8.177e-01 
 3.036e-03 -3.364e-01  8.176e-01 
 3.037e-03 -3.456e-01  8.176e-01 
 3.038e-03 -3.547e-01  8.175e-01 
 3.039e-03 -3.639e-01  8.174e-01 
 3.040e-03 -3.730e-01  8.173e-01 
 3.041e-03 -3.822e-01  8.172e-01 
 3.042e-03 -3.913e-01  8.172e-01 
 3.043e-03 -4.004e-01  8.171e-01 
 3.044e-03 -4.094e-01  8.170e-01 
 3.045e-03 -4.185e-01  8.169e-01 
 3.046e-03 -4.275e-01  8.168e-01 
 3.047e-03 -4.366e-01  8.167e-01 
 3.048e-03 -4.456e-01  8.167e-01 
 3.049e-03 -4.546e-01  8.166e-01 
 3.050e-03 -4.635e-01  8.165e-01 
 3.051e-03 -4.725e-01  8.164e-01 
 3.052e-03 -4.814e-01  8.163e-01 
 3.053e-03 -4.903e-01  8.163e-01 
 3.054e-03 -4.992e-01  8.162e-01 
 3.055e-03 -5.081e-01  8.161e-01 
 3.056e-03 -5.170e-01  8.160e-01 
 3.057e-03 -5.258e-01  8.159e-01 
 3.058e-03 -5.346e-01  8.158e-01 
 3.059e-03 -5.434e-01  8.158e-01 
 3.060e-03 -5.522e-01  8.157e-01 
 3.061e-03 -5.609e-01  8.156e-01 
 3.062e-03 -5.697e-01  8.155e-01 
 3.063e-03 -5.784e-01  8.154e-01 
 3.064e-03 -5.871e-01  8.154e-01 
 3.065e-03 -5.957e-01  8.153e-01 
 3.066e-03 -6.044e-01  8.152e-01 
 3.067e-03 -6.130e-01  8.151e-01 
 3.068e-03 -6.216e-01  8.150e-01 
 3.069e-03 -6.301e-01  8.149e-01 
 3.070e-03 -6.387e-01  8.149e-01 
 3.071e-03 -6.472e-01  8.148e-01 
 3.072e-03 -6.557e-01  8.147e-01 
 3.073e-03 -6.641e-01  8.146e-01 
 3.074e-03 -6.726e-01  8.145e-01 
 3.075e-03 -6.810e-01  8.145e-01 
 3.076e-03 -6.894e-01  8.144e-01 
 3.077e-03 -6.977e-01  8.143e-01 
 3.078e-03 -7.061e-01  8.142e-01 
 3.079e-03 -7.144e-01  8.141e-01 
 3.080e-03 -7.226e-01  8.141e-01 
 3.081e-03 -7.309e-01  8.140e-01 
 3.082e-03 -7.391e-01  8.139e-01 
 3.083e-03 -7.473e-01  8.138e-01 
 3.084e-03 -7.554e-01  8.137e-01 
 3.085e-03 -7.636e-01  8.136e-01 
 3.086e-03 -7.717e-01  8.136e-01 
 3.087e-03 -7.797e-01  8.135e-01 
 3.088e-03 -7.878e-01  8.134e-01 
 3.089e-03 -7.958e-01  8.133e-01 
 3.090e-03 -8.037e-01  8.132e-01 
 3.091e-03 -8.117e-01  8.132e-01 
 3.092e-03 -8.196e-01  8.131e-01 
 3.093e-03 -8.275e-01  8.130e-01 
 3.094e-03 -8.353e-01  8.129e-01 
 3.095e-03 -8.431e-01  8.128e-01 
 3.096e-03 -8.509e-01  8.127e-01 
 3.097e-03 -8.586e-01  8.127e-01 
 3.098e-03 -8.664e-01  8.126e-01 
 3.099e-03 -8.740e-01  8.125e-01 
 3.100e-03 -8.817e-01  8.124e-01 
 3.101e-03 -8.893e-01  8.123e-01 
 3.102e-03 -8.969e-01  8.123e-01 
 3.103e-03 -9.044e-01  8.122e-01 
 3.104e-03 -9.119e-01  8.121e-01 
 3.105e-03 -9.194e-01  8.120e-01 
 3.106e-03 -9.268e-01  8.119e-01 
 3.107e-03 -9.342e-01  8.119e-01 
 3.108e-03 -9.415e-01  8.118e-01 
 3.109e-03 -9.489e-01  8.117e-01 
 3.110e-03 -9.561e-01  8.116e-01 
 3.111e-03 -9.634e-01  8.115e-01 
 3.112e-03 -9.706e-01  8.115e-01 
 3.113e-03 -9.777e-01  8.114e-01 
 3.114e-03 -9.849e-01  8.113e-01 
 3.115e-03 -9.920e-01  8.112e-01 
 3.116e-03 -9.990e-01  8.111e-01 
 3.117e-03 -1.006e+00  8.110e-01 
 3.118e-03 -1.013e+00  8.110e-01 
 3.119e-03 -1.020e+00  8.109e-01 
 3.120e-03 -1.027e+00  8.108e-01 
 3.121e-03 -1.034e+00  8.107e-01 
 3.122e-03 -1.040e+00  8.106e-01 
 3.123e-03 -1.047e+00  8.106e-01 
 3.124e-03 -1.054e+00  8.105e-01 
 3.125e-03 -1.061e+00  8.104e-01 
 3.126e-03 -1.067e+00  8.103e-01 
 3.127e-03 -1.074e+00  8.102e-01 
 3.128e-03 -1.080e+00  8.102e-01 
 3.129e-03 -1.087e+00  8.101e-01 
 3.130e-03 -1.093e+00  8.100e-01 
 3.131e-03 -1.100e+00  8.099e-01 
 3.132e-03 -1.106e+00  8.098e-01 
 3.133e-03 -1.113e+00  8.097e-01 
 3.134e-03 -1.119e+00  8.097e-01 
 3.135e-03 -1.125e+00  8.096e-01 
 3.136e-03 -1.131e+00  8.095e-01 
 3.137e-03 -1.138e+00  8.094e-01 
 3.138e-03 -1.144e+00  8.093e-01 
 3.139e-03 -1.150e+00  8.093e-01 
 3.140e-03 -1.156e+00  8.092e-01 
 3.141e-03 -1.162e+00  8.091e-01 
 3.142e-03 -1.168e+00  8.090e-01 
 3.143e-03 -1.174e+00  8.089e-01 
 3.144e-03 -1.179e+00  8.089e-01 
 3.145e-03 -1.185e+00  8.088e-01 
 3.146e-03 -1.191e+00  8.087e-01 
 3.147e-03 -1.197e+00  8.086e-01 
 3.148e-03 -1.202e+00  8.085e-01 
 3.149e-03 -1.208e+00  8.085e-01 
 3.150e-03 -1.214e+00  8.084e-01 
 3.151e-03 -1.219e+00  8.083e-01 
 3.152e-03 -1.225e+00  8.082e-01 
 3.153e-03 -1.230e+00  8.081e-01 
 3.154e-03 -1.235e+00  8.080e-01 
 3.155e-03 -1.241e+00  8.080e-01 
 3.156e-03 -1.246e+00  8.079e-01 
 3.157e-03 -1.251e+00  8.078e-01 
 3.158e-03 -1.256e+00  8.077e-01 
 3.159e-03 -1.261e+00  8.076e-01 
 3.160e-03 -1.266e+00  8.076e-01 
 3.161e-03 -1.272e+00  8.075e-01 
 3.162e-03 -1.276e+00  8.074e-01 
 3.163e-03 -1.281e+00  8.073e-01 
 3.164e-03 -1.286e+00  8.072e-01 
 3.165e-03 -1.291e+00  8.072e-01 
 3.166e-03 -1.296e+00  8.071e-01 
 3.167e-03 -1.301e+00  8.070e-01 
 3.168e-03 -1.305e+00  8.069e-01 
 3.169e-03 -1.310e+00  8.068e-01 
 3.170e-03 -1.314e+00  8.068e-01 
 3.171e-03 -1.319e+00  8.067e-01 
 3.172e-03 -1.323e+00  8.066e-01 
 3.173e-03 -1.328e+00  8.065e-01 
 3.174e-03 -1.332e+00  8.064e-01 
 3.175e-03 -1.337e+00  8.064e-01 
 3.176e-03 -1.341e+00  8.063e-01 
 3.177e-03 -1.345e+00  8.062e-01 
 3.178e-03 -1.349e+00  8.061e-01 
 3.179e-03 -1.353e+00  8.060e-01 
 3.180e-03 -1.357e+00  8.060e-01 
 3.181e-03 -1.361e+00  8.059e-01 
 3.182e-03 -1.365e+00  8.058e-01 
 3.183e-03 -1.369e+00  8.057e-01 
 3.184e-03 -1.373e+00  8.056e-01 
 3.185e-03 -1.377e+00  8.055e-01 
 3.186e-03 -1.380e+00  8.055e-01 
 3.187e-03 -1.384e+00  8.054e-01 
 3.188e-03 -1.388e+00  8.053e-01 
 3.189e-03 -1.391e+00  8.052e-01 
 3.190e-03 -1.395e+00  8.051e-01 
 3.191e-03 -1.398e+00  8.051e-01 
 3.192e-03 -1.401e+00  8.050e-01 
 3.193e-03 -1.405e+00  8.049e-01 
 3.194e-03 -1.408e+00  8.048e-01 
 3.195e-03 -1.411e+00  8.047e-01 
 3.196e-03 -1.414e+00  8.047e-01 
 3.197e-03 -1.418e+00  8.046e-01 
 3.198e-03 -1.421e+00  8.045e-01 
 3.199e-03 -1.424e+00  8.044e-01 
 3.200e-03 -1.427e+00  8.043e-01 
 3.201e-03 -1.429e+00  8.043e-01 
 3.202e-03 -1.432e+00  8.042e-01 
 3.203e-03 -1.435e+00  8.041e-01 
 3.204e-03 -1.438e+00  8.040e-01 
 3.205e-03 -1.440e+00  8.039e-01 
 3.206e-03 -1.443e+00  8.039e-01 
 3.207e-03 -1.446e+00  8.038e-01 
 3.208e-03 -1.448e+00  8.037e-01 
 3.209e-03 -1.450e+00  8.036e-01 
 3.210e-03 -1.453e+00  8.035e-01 
 3.211e-03 -1.455e+00  8.035e-01 
 3.212e-03 -1.457e+00  8.034e-01 
 3.213e-03 -1.460e+00  8.033e-01 
 3.214e-03 -1.462e+00  8.032e-01 
 3.215e-03 -1.464e+00  8.031e-01 
 3.216e-03 -1.466e+00  8.031e-01 
 3.217e-03 -1.468e+00  8.030e-01 
 3.218e-03 -1.470e+00  8.029e-01 
 3.219e-03 -1.472e+00  8.028e-01 
 3.220e-03 -1.473e+00  8.027e-01 
 3.221e-03 -1.475e+00  8.027e-01 
 3.222e-03 -1.477e+00  8.026e-01 
 3.223e-03 -1.478e+00  8.025e-01 
 3.224e-03 -1.480e+00  8.024e-01 
 3.225e-03 -1.482e+00  8.023e-01 
 3.226e-03 -1.483e+00  8.023e-01 
 3.227e-03 -1.484e+00  8.022e-01 
 3.228e-03 -1.486e+00  8.021e-01 
 3.229e-03 -1.487e+00  8.020e-01 
 3.230e-03 -1.488e+00  8.019e-01 
 3.231e-03 -1.489e+00  8.019e-01 
 3.232e-03 -1.490e+00  8.018e-01 
 3.233e-03 -1.491e+00  8.017e-01 
 3.234e-03 -1.492e+00  8.016e-01 
 3.235e-03 -1.493e+00  8.015e-01 
 3.236e-03 -1.494e+00  8.015e-01 
 3.237e-03 -1.495e+00  8.014e-01 
 3.238e-03 -1.496e+00  8.013e-01 
 3.239e-03 -1.496e+00  8.012e-01 
 3.240e-03 -1.497e+00  8.011e-01 
 3.241e-03 -1.498e+00  8.011e-01 
 3.242e-03 -1.498e+00  8.010e-01 
 3.243e-03 -1.499e+00  8.009e-01 
 3.244e-03 -1.499e+00  8.008e-01 
 3.245e-03 -1.499e+00  8.007e-01 
 3.246e-03 -1.500e+00  8.006e-01 
 3.247e-03 -1.500e+00  8.006e-01 
 3.248e-03 -1.500e+00  8.005e-01 
 3.249e-03 -1.500e+00  8.004e-01 
 3.250e-03 -1.500e+00  8.003e-01 
 3.251e-03 -1.500e+00  8.002e-01 
 3.252e-03 -1.500e+00  8.002e-01 
 3.253e-03 -1.500e+00  8.001e-01 
 3.254e-03 -1.500e+00  8.000e-01 
 3.255e-03 -1.499e+00  7.999e-01 
 3.256e-03 -1.499e+00  7.998e-01 
 3.257e-03 -1.499e+00  7.998e-01 
 3.258e-03 -1.498e+00  7.997e-01 
 3.259e-03 -1.498e+00  7.996e-01 
 3.260e-03 -1.497e+00  7.995e-01 
 3.261e-03 -1.496e+00  7.994e-01 
 3.262e-03 -1.496e+00  7.994e-01 
 3.263e-03 -1.495e+00  7.993e-01 
 3.264e-03 -1.494e+00  7.992e-01 
 3.265e-03 -1.493e+00  7.991e-01 
 3.266e-03 -1.492e+00  7.990e-01 
 3.267e-03 -1.491e+00  7.990e-01 
 3.268e-03 -1.490e+00  7.989e-01 
 3.269e-03 -1.489e+00  7.988e-01 
 3.270e-03 -1.488e+00  7.987e-01 
 3.271e-03 -1.487e+00  7.987e-01 
 3.272e-03 -1.486e+00  7.986e-01 
 3.273e-03 -1.484e+00  7.985e-01 
 3.274e-03 -1.483e+00  7.984e-01 
 3.275e-03 -1.482e+00  7.983e-01 
 3.276e-03 -1.480e+00  7.983e-01 
 3.277e-03 -1.478e+00  7.982e-01 
 3.278e-03 -1.477e+00  7.981e-01 
 3.279e-03 -1.475e+00  7.980e-01 
 3.280e-03 -1.473e+00  7.979e-01 
 3.281e-03 -1.472e+00  7.979e-01 
 3.282e-03 -1.470e+00  7.978e-01 
 3.283e-03 -1.468e+00  7.977e-01 
 3.284e-03 -1.466e+00  7.976e-01 
 3.285e-03 -1.464e+00  7.975e-01 
 3.286e-03 -1.462e+00  7.975e-01 
 3.287e-03 -1.460e+00  7.974e-01 
 3.288e-03 -1.457e+00  7.973e-01 
 3.289e-03 -1.455e+00  7.972e-01 
 3.290e-03 -1.453e+00  7.971e-01 
 3.291e-03 -1.450e+00  7.971e-01 
 3.292e-03 -1.448e+00  7.970e-01 
 3.293e-03 -1.446e+00  7.969e-01 
 3.294e-03 -1.443e+00  7.968e-01 
 3.295e-03 -1.440e+00  7.967e-01 
 3.296e-03 -1.438e+00  7.967e-01 
 3.297e-03 -1.435e+00  7.966e-01 
 3.298e-03 -1.432e+00  7.965e-01 
 3.299e-03 -1.429e+00  7.964e-01 
 3.300e-03 -1.427e+00  7.963e-01 
 3.301e-03 -1.424e+00  7.963e-01 
 3.302e-03 -1.421e+00  7.962e-01 
 3.303e-03 -1.418e+00  7.961e-01 
 3.304e-03 -1.414e+00  7.960e-01 
 3.305e-03 -1.411e+00  7.959e-01 
 3.306e-03 -1.408e+00  7.959e-01 
 3.307e-03 -1.405e+00  7.958e-01 
 3.308e-03 -1.401e+00  7.957e-01 
 3.309e-03 -1.398e+00  7.956e-01 
 3.310e-03 -1.395e+00  7.955e-01 
 3.311e-03 -1.391e+00  7.955e-01 
 3.312e-03 -1.388e+00  7.954e-01 
 3.313e-03 -1.384e+00  7.953e-01 
 3.314e-03 -1.380e+00  7.952e-01 
 3.315e-03 -1.377e+00  7.951e-01 
 3.316e-03 -1.373e+00  7.951e-01 
 3.317e-03 -1.369e+00  7.950e-01 
 3.318e-03 -1.365e+00  7.949e-01 
 3.319e-03 -1.361e+00  7.948e-01 
 3.320e-03 -1.357e+00  7.947e-01 
 3.321e-03 -1.353e+00  7.947e-01 
 3.322e-03 -1.349e+00  7.946e-01 
 3.323e-03 -1.345e+00  7.945e-01 
 3.324e-03 -1.341e+00  7.944e-01 
 3.325e-03 -1.337e+00  7.943e-01 
 3.326e-03 -1.332e+00  7.943e-01 
 3.327e-03 -1.328e+00  7.942e-01 
 3.328e-03 -1.323e+00  7.941e-01 
 3.329e-03 -1.319e+00  7.940e-01 
 3.330e-03 -1.314e+00  7.940e-01 
 3.331e-03 -1.310e+00  7.939e-01 
 3.332e-03 -1.305e+00  7.938e-01 
 3.333e-03 -1.301e+00  7.937e-01 
 3.334e-03 -1.296e+00  7.936e-01 
 3.335e-03 -1.291e+00  7.936e-01 
 3.336e-03 -1.286e+00  7.935e-01 
 3.337e-03 -1.281e+00  7.934e-01 
 3.338e-03 -1.276e+00  7.933e-01 
 3.339e-03 -1.272e+00  7.932e-01 
 3.340e-03 -1.266e+00  7.932e-01 
 3.341e-03 -1.261e+00  7.931e-01 
 3.342e-03 -1.256e+00  7.930e-01 
 3.343e-03 -1.251e+00  7.929e-01 
 3.344e-03 -1.246e+00  7.928e-01 
 3.345e-03 -1.241e+00  7.928e-01 
 3.346e-03 -1.235e+00  7.927e-01 
 3.347e-03 -1.230e+00  7.926e-01 
 3.348e-03 -1.225e+00  7.925e-01 
 3.349e-03 -1.219e+00  7.924e-01 
 3.350e-03 -1.214e+00  7.924e-01 
 3.351e-03 -1.208e+00  7.923e-01 
 3.352e-03 -1.202e+00  7.922e-01 
 3.353e-03 -1.197e+00  7.921e-01 
 3.354e-03 -1.191e+00  7.920e-01 
 3.355e-03 -1.185e+00  7.920e-01 
 3.356e-03 -1.179e+00  7.919e-01 
 3.357e-03 -1.174e+00  7.918e-01 
 3.358e-03 -1.168e+00  7.917e-01 
 3.359e-03 -1.162e+00  7.917e-01 
 3.360e-03 -1.156e+00  7.916e-01 
 3.361e-03 -1.150e+00  7.915e-01 
 3.362e-03 -1.144e+00  7.914e-01 
 3.363e-03 -1.138e+00  7.913e-01 
